GEOID,max_predicted_time,mean_predicted_time,travel_speed,cons_time_100,cons_circuity_100,circuity,lat,lon,distance_to_fixed_point,stops_within_mbg,n_stops,med_inc,pct_white,pop
510131008001,28.493827160493822,27.873456790123456,8.988558927004913,0.0931122290444466,0.36014036904282687,0.70961043875614,38.9482074601596,-77.06113109595523,5.12337330679415,"['58145', '62061', '62230', '62988']",4,,,
510131008002,27.0,26.771604938271608,8.4709576514499,0.11871706274236844,0.12717873189272616,0.6320036095087527,38.9482074601596,-77.06113109595523,5.12337330679415,"['64788', '64789']",2,,,
510131009001,26.493827160493822,25.8477366255144,8.46627919072138,0.171562717510192,0.08148725928798543,0.5920346454679125,38.9482074601596,-77.06113109595523,5.12337330679415,"['57093', '60644', '64787']",3,,,
510131009002,25.06172839506173,24.111111111111114,7.231052908756344,0.2089589340757681,0.2096753214829854,0.4799478448881363,38.9482074601596,-77.06113109595523,5.12337330679415,"['56398', '56474', '57684', '61485', '64303']",5,,,
510131009003,25.06172839506173,24.543209876543212,7.424255898633,0.23549103443704208,0.21882972573434703,0.4902863465806484,38.9482074601596,-77.06113109595523,5.12337330679415,"['60739', '60780', '61581']",3,,,
510131009004,26.543209876543212,26.20576131687243,7.875321902872963,0.1584271734446985,0.13724187629746404,0.5328684424694659,38.9482074601596,-77.06113109595523,5.12337330679415,"['57267', '58142', '62981']",3,,,
510131010001,25.493827160493822,25.24691358024691,9.216524616626312,0.19265033061549164,0.02914488329704755,0.5871717478122233,38.9482074601596,-77.06113109595523,5.12337330679415,"['55397', '61702']",2,,,
510131010003,27.012345679012345,26.88888888888889,7.935351628019381,0.15984357909913485,0.08607224048124995,0.5355002679761225,38.9482074601596,-77.06113109595523,5.12337330679415,"['57140', '60651', '60779', '62454']",4,,,
510131010004,23.432098765432094,20.716049382716047,9.78806297076845,0.35321324699214485,0.2497000997913406,0.48609310193421396,38.9482074601596,-77.06113109595523,5.12337330679415,"['58229', '62982']",2,,,
510131011001,24.0,21.382716049382715,10.121911585621218,0.3570569628119717,0.23121416257857108,0.5066277679272216,38.9482074601596,-77.06113109595523,5.12337330679415,"['56842', '60455', '60964', '64301']",4,,,
510131011002,23.925925925925924,19.22469135802469,10.673426744464171,0.41586954360147177,0.3391664916046274,0.47138641098449224,38.9482074601596,-77.06113109595523,5.12337330679415,"['55399', '56281', '58021', '61977', '63112']",5,,,
510131011003,18.0,18.0,11.15462962962963,0.3765225713433427,0.2968268201213948,0.443119170413414,38.9482074601596,-77.06113109595523,5.12337330679415,['55551'],1,,,
510131011004,20.555555555555557,18.88477366255144,10.944359539166271,0.39568418348745477,0.3688063576866283,0.4396310598344342,38.9482074601596,-77.06113109595523,5.12337330679415,"['55550', '60782', '61345']",3,,,
510131011005,18.09876543209876,18.02821869488536,11.21564365476371,0.4064750564638703,0.3338198529568512,0.4442284785497313,38.9482074601596,-77.06113109595523,5.12337330679415,"['55582', '55583', '56025', '57548', '58387', '58683', '58851', '59850', '61842', '63115', '64015', '64157', '64371', '64567']",14,,,
